0,2
7VOPPXVC.png,0.7409692673717314
U4WX0TBW.png,0.44530849419636287
ZD59MJWU.png,0.013103603030311772
STL0A3GP.png,0.36146683152657777
564UGMP6.png,0.5068396984080896
81FPN29U.png,0.2951548048650089
H6Z014RP.png,0.3288911938622614
K34SH728.png,0.702665594746941
4LW1G72Y.png,0.0026873379185842206
IQQFE8I0.png,0.8427965646988763
PE6KMGCT.png,0.9715450413960103
1A9C2W5C.png,0.012494428808012548
NQJ0W6MW.png,0.3441708953733771
M6KVMVNH.png,0.33913835739801446
ZXMP4G7I.png,0.2786341603132453
822W91S8.png,0.8168500856533577
MBALZ91D.png,0.7364546764909256
E00UFFNY.png,0.2833093533324267
1HRJDPSX.png,0.12176528242047502
MEJ5A7KS.png,0.09271973405791767
ZNG5WQSW.png,0.9487943179539996
TEEAOLVT.png,0.5373232828067909
VPAUKWXJ.png,0.12555132501642918
YCHB5XWC.png,0.36547170249114624
UFUKNQBU.png,0.22324561727354353
6S26ZVMO.png,0.2679379721009414
4YM8T5QA.png,0.4487237384457945
617YNNOS.png,0.6975519596352473
OXHFUHOR.png,0.874573808964802
SNFB1BFU.png,0.94070628337896
UKIHRXXF.png,0.9418029228424935
CWD3ZDRW.png,0.8453702808405458
RUNU5XC6.png,0.867922509967469
9U3XK0M1.png,0.6375969178607462
XHYCOIN6.png,0.2111926306453914
XYQGY6XY.png,0.765323204665207
GDUX9GZB.png,0.3228946698144973
3JK0LAL6.png,0.7270340044069724
HHFTS960.png,0.7240277337571205
8V4VHRKQ.png,0.26723085712923544
Y9XPY0NC.png,0.31028462024517334
Y5UY6NQF.png,0.8893160540964651
1KSS8YA9.png,0.7607389450766505
SCDN30B6.png,0.9355031886172994
X6XIBNW1.png,0.20942568827310704
D3FCLBKX.png,0.5590059183683359
VE3TH0AK.png,0.14914020260510685
H8E9JS0W.png,0.653945501212096
TI3ITFWR.png,0.6374175236601467
PSCK5CQN.png,0.6903572132268104
1F3AM43T.png,0.2205559712475197
T6S1458K.png,0.2242018530487203
3QMP2TTP.png,0.0008166550288861707
LPPICJM5.png,0.6815346517538627
DS1LZ8SI.png,0.04193072979621559
X0GATY8C.png,0.09566293357226907
UEUYF1KI.png,0.3645979267033621
XVGIHNAT.png,0.0084736915878737
GHW544YB.png,0.5832898288534881
7D3G6IGF.png,0.8446878665854904
3WLLV0L1.png,0.5942837028678605
EI3E3ALE.png,0.4051933195147681
2QVDPA3Z.png,0.6590544052764112
2IFCQCOP.png,0.12525964608007145
G0ZFMHFS.png,0.8309692812153935
Z96SBTSA.png,0.6505273555070878
4WGFQ34M.png,0.9930211750091376
MI5200PP.png,0.3865388039721671
HDFSMETI.png,0.5078000811783208
QG0SX7T2.png,0.32919337877535526
YHRAR7UY.png,0.30912831653343575
4S3KHM8U.png,0.5488570145242816
A8IR9P53.png,0.2361247525763237
VNGKA55V.png,0.40742633669459094
LZNKV02O.png,0.9572685465255283
T6RMZ67E.png,0.8440750377368026
BWGTWQWH.png,0.06620353089780495
0VM0SLYN.png,0.5183773199065035
RFRWL79A.png,0.23204586557759554
S7M123S9.png,0.045423186719729
BV49NF2N.png,0.006153344638780589
30JX6UFZ.png,0.07035894527770514
6R4Y590R.png,0.08679584864681522
7OL9OW8R.png,0.9875642311716181
IX6SJ81G.png,0.33561055702258313
YVTIL8QG.png,0.7632066022327358
NR28DSIN.png,0.38288951126047166
6AND4UAZ.png,0.10898444317341549
I2A9USW3.png,0.23854723607972006
YVDSKOWW.png,0.13513053440542755
BX17AOID.png,0.3344955075320626
WFBQ9927.png,0.9078162079259113
NT32EQGT.png,0.5255764591194589
20X76HIT.png,0.022867228262822725
FC4EBACM.png,0.11406283315029353
GTIEWBO4.png,0.543871462332962
ZUAFNDYD.png,0.7626482726587033
3SC79C7H.png,0.0597614992521317
6GW6JIT1.png,0.9396584227596961
RW9IOQ3O.png,0.47551639544512514
VQQY0QIU.png,0.7700056573531159
HWWV2X5J.png,0.03924849501520744
VARV6JL0.png,0.8224959813454765
HCCPFD0S.png,0.09875707963918534
WVZVKUHJ.png,0.8240229475285576
8A2E2I1J.png,0.5718193231537476
NS0W4IZ8.png,0.13035334240401208
B0D9MSW3.png,0.7054687843496361
J3017Z87.png,0.7603476530839032
